CUSTOMER_ID,GENDER,AGE,COUNTRY,TENURE_MONTHS,CONTRACT_TYPE,HAS_INTERNET,HAS_MOBILE,HAS_TV,MONTHLY_CHARGES,TOTAL_CHARGES,NUM_COMPLAINTS,SUPPORT_CALLS,PAYMENT_METHOD,CHURN
C000270,Male,61.0,ES,61.0,Month-to-month,0,1,1,42.2,2545.32,1,2,Bank transfer,1.0
C000271,Female,48.0,DE,26.0,Two year,1,1,0,33.91,843.39,0,1,Cash,0.0
C000272,Female,75.0,FR,34.0,Month-to-month,1,1,1,49.08,1680.83,0,0,Bank transfer,1.0
C000273,Female,70.0,UK,9.0,Two year,0,1,0,25.38,207.7,0,0,Credit card,
C000274,Female,40.0,ES,40.0,One year,0,1,0,22.16,894.0,1,1,Bank transfer,1.0
C000275,Male,45.0,GR,7.0,Two year,0,1,0,20.94,124.16,0,2,Cash,1.0
C000276,Female,33.0,IT,30.0,Month-to-month,1,1,0,44.57,1326.89,0,0,Cash,1.0
C000277,Male,54.0,FR,66.0,Two year,1,1,1,30.2,2024.48,0,1,Cash,0.0
C000278,Female,38.0,FR,30.0,Month-to-month,1,1,0,20.81,589.66,1,5,Credit card,0.0
C000279,Male,34.0,GR,68.0,One year,1,1,0,31.61,2132.63,0,1,Cash,1.0
C000280,Female,54.0,UK,58.0,Month-to-month,1,0,0,27.64,1615.54,0,2,Bank transfer,0.0
C000281,Female,36.0,GR,55.0,One year,1,1,1,42.71,2339.29,0,1,Cash,0.0
C000282,Female,47.0,UK,14.0,One year,0,1,0,19.72,281.77,0,0,Bank transfer,1.0
C000283,Female,62.0,GR,37.0,Month-to-month,1,1,0,32.04,1185.52,1,1,Credit card,0.0
C000284,Male,35.0,UK,44.0,Month-to-month,1,1,0,33.59,1432.8,0,1,E-banking,1.0
C000285,Female,79.0,UK,6.0,Month-to-month,0,0,1,24.73,190.36,0,0,E-banking,1.0
C000286,Male,53.0,GR,26.0,One year,1,1,0,20.03,517.85,0,2,Cash,1.0
C000287,Male,69.0,DE,14.0,One year,1,1,0,36.77,,0,1,E-banking,1.0
C000288,Male,36.0,FR,8.0,Month-to-month,1,1,0,25.31,212.6,1,1,E-banking,0.0
C000289,Male,61.0,GR,24.0,Month-to-month,1,1,1,73.46,1802.44,2,3,Credit card,1.0
C000290,Female,24.0,FR,39.0,One year,1,1,1,46.27,1835.02,0,2,Credit card,0.0
C000291,Male,61.0,GR,49.0,Month-to-month,1,1,0,28.95,1455.58,0,1,Cash,0.0
C000292,Male,85.0,GR,63.0,Two year,1,1,0,14.23,889.81,2,4,E-banking,0.0
C000293,Male,51.0,GR,26.0,Month-to-month,1,1,0,36.53,1003.37,0,1,Cash,0.0
C000294,Female,83.0,ES,10.0,Month-to-month,1,1,1,61.79,603.7,1,3,Bank transfer,
C000295,Female,72.0,DE,58.0,Month-to-month,1,1,0,37.13,2164.21,0,1,Bank transfer,0.0
C000296,Female,27.0,FR,14.0,Month-to-month,0,1,0,29.97,445.54,0,0,Credit card,1.0
C000297,Female,59.0,UK,71.0,Month-to-month,1,1,0,40.66,2982.35,0,0,Credit card,0.0
C000298,Male,58.0,GR,39.0,Month-to-month,1,1,1,56.14,2222.12,1,2,Credit card,1.0
C000299,Male,27.0,ES,31.0,Month-to-month,0,1,1,29.61,902.0,0,3,Bank transfer,0.0
C000300,Female,27.0,GR,50.0,One year,1,1,0,24.97,1256.77,0,2,Bank transfer,0.0
C000301,Male,77.0,FR,16.0,One year,1,1,1,39.28,588.12,0,0,Bank transfer,0.0
C000302,Male,68.0,GR,72.0,Month-to-month,0,1,1,26.87,1978.73,0,1,Credit card,1.0
C000303,Male,38.0,GR,51.0,One year,1,0,1,28.25,1346.94,2,2,Credit card,0.0
C000304,Female,25.0,ES,15.0,Two year,0,1,0,16.28,,0,1,Bank transfer,0.0
C000305,Female,82.0,IT,38.0,Two year,0,1,0,29.57,1189.55,0,0,Credit card,1.0
C000306,Male,47.0,GR,71.0,Two year,1,1,1,35.3,2529.13,0,2,Credit card,0.0
C000307,Female,66.0,FR,72.0,Two year,1,1,0,33.25,,1,1,Bank transfer,0.0
C000308,Female,26.0,GR,21.0,Month-to-month,1,1,0,37.16,744.56,1,3,Cash,1.0
C000309,Female,34.0,FR,16.0,Month-to-month,1,1,0,48.63,818.02,0,2,Credit card,0.0
C000310,Female,75.0,UK,67.0,Month-to-month,0,1,1,43.71,2900.96,1,2,Credit card,1.0
C000311,Female,74.0,GR,65.0,One year,1,1,1,59.44,3836.53,0,1,Credit card,1.0
C000312,Male,79.0,GR,13.0,Two year,1,1,1,26.67,386.57,0,0,Cash,0.0
C000313,Female,69.0,GR,64.0,Month-to-month,1,1,1,42.67,2702.37,0,0,E-banking,0.0
C000314,Male,78.0,GR,61.0,Month-to-month,1,1,0,44.91,2695.87,2,4,Credit card,1.0
C000315,Male,57.0,GR,32.0,One year,1,1,0,39.38,1231.23,0,1,E-banking,0.0
C000316,Female,55.0,UK,12.0,Month-to-month,1,1,0,48.42,586.77,1,5,Credit card,1.0
C000317,Male,60.0,IT,41.0,Month-to-month,0,1,0,26.92,1088.78,0,0,Credit card,1.0
C000318,Male,80.0,GR,66.0,Month-to-month,1,1,1,60.68,4059.61,2,2,E-banking,1.0
C000319,Male,36.0,UK,8.0,Two year,1,1,0,31.34,251.71,1,3,Cash,0.0
C000320,Female,67.0,UK,59.0,Month-to-month,1,0,0,34.18,1979.18,1,3,Credit card,0.0
C000321,Female,50.0,IT,25.0,Month-to-month,1,1,0,35.96,842.95,0,1,Bank transfer,0.0
C000322,Male,30.0,DE,5.0,Month-to-month,1,1,0,29.83,176.15,2,4,Bank transfer,1.0
C000323,Female,79.0,UK,45.0,Month-to-month,1,1,0,58.12,,2,2,Credit card,0.0
C000324,Female,60.0,DE,2.0,Month-to-month,1,1,0,39.83,97.92,2,2,E-banking,1.0
C000325,Female,66.0,GR,42.0,Month-to-month,1,1,0,40.98,1708.41,0,3,Bank transfer,1.0
C000326,Female,53.0,GR,38.0,Month-to-month,1,1,0,34.58,1318.66,0,0,Cash,1.0
C000327,Male,27.0,DE,3.0,Month-to-month,0,1,0,38.33,150.72,1,1,Cash,1.0
C000328,Male,23.0,GR,46.0,One year,1,1,0,47.13,2168.33,1,2,Bank transfer,0.0
C000329,Female,74.0,UK,22.0,Month-to-month,1,1,0,31.72,663.53,0,1,Credit card,0.0
C000330,Female,18.0,GR,33.0,Two year,1,1,0,26.31,889.85,1,2,Bank transfer,0.0
C000331,Male,75.0,UK,32.0,Month-to-month,0,0,0,28.84,912.28,1,3,E-banking,1.0
C000332,Male,38.0,GR,17.0,Month-to-month,1,1,1,57.61,1008.38,0,0,E-banking,1.0
C000333,Female,,IT,56.0,Two year,1,1,0,29.59,1657.57,0,2,E-banking,0.0
C000334,Male,37.0,FR,3.0,Month-to-month,0,0,1,30.54,117.48,3,3,Credit card,0.0
C000335,Female,71.0,GR,70.0,Month-to-month,0,1,0,29.02,2046.68,1,2,Credit card,1.0
C000336,Female,42.0,GR,49.0,Month-to-month,0,0,0,36.15,1810.27,0,0,Cash,1.0
C000337,Male,45.0,UK,,Two year,1,1,0,19.28,1089.15,0,1,Cash,0.0
C000338,Male,22.0,GR,31.0,Two year,1,0,0,11.82,327.19,0,1,Credit card,0.0
C000339,Female,38.0,GR,21.0,Month-to-month,1,1,0,18.9,340.59,1,3,Bank transfer,1.0
C000340,Female,35.0,GR,16.0,One year,1,0,0,25.23,401.34,0,0,Credit card,0.0
C000341,Male,64.0,IT,17.0,Month-to-month,0,1,1,55.82,967.01,2,3,Credit card,0.0
C000342,Female,74.0,FR,1.0,Two year,1,1,1,36.44,14.68,2,2,E-banking,0.0
C000343,Male,36.0,UK,72.0,Month-to-month,1,1,0,45.28,3273.74,0,1,Credit card,1.0
C000344,Female,82.0,UK,65.0,Two year,1,1,0,31.54,,0,1,Credit card,0.0
C000345,Male,20.0,IT,66.0,Month-to-month,1,1,0,34.98,2306.21,0,2,Credit card,0.0
C000346,Male,59.0,IT,37.0,Month-to-month,1,1,0,47.06,1722.03,0,1,Bank transfer,0.0
C000347,Male,38.0,IT,24.0,Month-to-month,1,1,0,33.82,781.02,1,2,Bank transfer,1.0
C000348,Female,57.0,GR,62.0,One year,1,1,0,35.84,2296.43,1,4,Credit card,0.0
C000349,Female,84.0,GR,21.0,One year,1,1,0,30.3,572.68,1,1,Credit card,
C000350,Male,42.0,UK,37.0,Month-to-month,1,1,0,38.5,1387.39,1,2,Credit card,0.0
C000351,Female,72.0,UK,35.0,One year,1,1,0,35.48,1319.75,0,1,Cash,0.0
C000352,Male,69.0,GR,38.0,One year,0,1,0,31.67,1172.38,1,1,Bank transfer,0.0
C000353,Male,61.0,GR,53.0,One year,1,1,0,,1685.26,1,1,Credit card,0.0
C000354,Female,73.0,FR,15.0,Month-to-month,1,1,0,45.21,698.53,1,3,Cash,0.0
C000355,Female,72.0,FR,42.0,Month-to-month,1,1,0,27.71,1178.04,2,3,Credit card,1.0
C000356,Male,83.0,GR,4.0,Month-to-month,0,1,0,42.85,184.7,1,2,Bank transfer,1.0
C000357,Female,36.0,FR,39.0,Month-to-month,1,1,0,36.17,1455.34,1,1,Credit card,1.0
C000358,Female,24.0,UK,23.0,One year,0,1,0,21.16,457.97,1,3,Credit card,1.0
C000359,Male,80.0,FR,15.0,One year,1,1,0,31.06,471.2,1,1,Credit card,0.0
C000360,Male,59.0,DE,12.0,One year,1,1,0,29.62,353.79,0,1,Cash,1.0
C000361,Female,59.0,GR,70.0,Month-to-month,1,1,0,32.37,2239.47,0,1,Credit card,1.0
C000362,Male,76.0,DE,54.0,One year,1,1,0,,1576.83,1,4,Credit card,0.0
C000363,Male,37.0,DE,38.0,Month-to-month,1,0,0,29.07,1121.3,0,1,Bank transfer,1.0
C000364,Female,34.0,UK,28.0,Two year,1,1,0,,1200.47,1,1,Credit card,0.0
C000365,Male,44.0,GR,19.0,Month-to-month,1,1,0,33.38,666.23,0,0,E-banking,0.0
C000366,Male,64.0,IT,69.0,One year,1,1,1,51.69,3565.22,0,0,Credit card,1.0
C000367,Female,19.0,GR,64.0,One year,1,1,1,38.08,2406.59,0,1,Bank transfer,0.0
C000368,Female,80.0,GR,4.0,Two year,0,1,0,,38.42,1,2,Credit card,0.0
C000369,Male,79.0,UK,10.0,Month-to-month,1,1,0,50.11,487.23,1,1,Bank transfer,0.0
C000370,Male,,UK,12.0,Month-to-month,1,1,0,35.58,386.36,0,0,Cash,1.0
C000371,Female,34.0,DE,69.0,Month-to-month,1,1,0,36.47,2495.41,1,3,Bank transfer,0.0
C000372,Female,56.0,ES,7.0,Month-to-month,1,1,0,44.5,276.04,0,0,Credit card,0.0
C000373,Female,56.0,DE,44.0,One year,1,1,0,42.05,1830.72,0,0,Credit card,0.0
C000374,Female,53.0,UK,23.0,Two year,1,1,0,19.57,503.6,1,1,Credit card,0.0
C000375,Male,57.0,ES,2.0,Month-to-month,1,1,1,56.78,109.86,1,4,E-banking,0.0
C000376,Female,62.0,GR,37.0,One year,1,1,1,41.41,1579.24,1,3,Credit card,0.0
C000377,Female,21.0,UK,69.0,Two year,1,1,1,43.49,3013.14,1,3,E-banking,0.0
C000378,Male,42.0,FR,20.0,Month-to-month,0,1,1,44.81,877.62,0,1,E-banking,1.0
C000379,Female,47.0,GR,44.0,Month-to-month,1,1,0,29.97,1314.96,0,0,Credit card,1.0
C000380,Male,85.0,DE,70.0,Two year,0,1,1,24.29,1651.07,2,3,Credit card,1.0
C000381,Female,46.0,IT,51.0,Two year,0,1,0,17.16,865.0,0,0,Bank transfer,0.0
C000382,Female,85.0,GR,31.0,Month-to-month,0,1,1,42.68,1283.9,0,0,Credit card,0.0
C000383,Female,68.0,DE,41.0,Month-to-month,1,1,1,63.16,2607.6,1,2,E-banking,0.0
C000384,Male,41.0,IT,58.0,Month-to-month,1,1,0,47.74,2756.14,0,0,Credit card,1.0
C000385,Male,31.0,GR,5.0,One year,1,0,1,45.43,218.04,1,1,E-banking,1.0
C000386,Female,35.0,GR,33.0,Month-to-month,0,1,0,26.98,877.94,0,1,Bank transfer,
C000387,Male,59.0,FR,43.0,Month-to-month,1,1,0,45.49,1982.95,0,0,Bank transfer,0.0
C000388,Male,74.0,FR,19.0,One year,1,1,1,46.53,857.32,1,2,Cash,0.0
C000389,Male,29.0,DE,32.0,One year,0,0,0,20.44,625.4,1,2,Credit card,1.0
C000390,Male,34.0,DE,3.0,Two year,0,1,1,19.75,,1,3,Cash,0.0
C000391,Male,47.0,FR,1.0,Month-to-month,1,1,0,36.67,69.26,2,3,Credit card,1.0
C000392,Male,40.0,ES,41.0,Month-to-month,1,1,0,32.66,1349.11,0,2,Cash,1.0
C000393,Female,18.0,GR,48.0,Two year,1,0,1,21.77,1110.47,0,1,E-banking,0.0
C000394,Female,49.0,GR,39.0,One year,1,1,1,37.74,1443.99,1,2,Bank transfer,0.0
C000395,Male,26.0,DE,5.0,Two year,0,1,0,14.22,6.12,2,3,Bank transfer,1.0
C000396,Female,32.0,FR,11.0,Two year,0,0,0,17.24,204.3,2,3,Credit card,0.0
C000397,Female,45.0,FR,22.0,Two year,1,1,0,39.92,873.74,0,0,Bank transfer,0.0
C000398,Female,41.0,IT,64.0,Month-to-month,1,1,0,37.13,2390.43,0,1,Credit card,1.0
C000399,Female,77.0,FR,12.0,Month-to-month,1,1,0,38.32,485.49,0,3,Credit card,0.0
C000400,Male,52.0,UK,53.0,One year,1,1,1,48.47,2523.29,1,4,Credit card,0.0
C000401,Female,44.0,DE,55.0,One year,1,1,1,50.2,2752.54,0,2,E-banking,0.0
C000402,Female,37.0,ES,53.0,Month-to-month,1,1,0,40.98,2189.29,0,0,Cash,
C000403,Male,82.0,ES,21.0,One year,0,1,0,26.07,555.12,0,0,Cash,0.0
C000404,Male,66.0,UK,19.0,Month-to-month,0,1,0,32.27,607.78,0,0,Cash,0.0
C000405,Female,18.0,GR,69.0,One year,1,1,0,35.83,2494.13,0,3,Credit card,0.0
C000406,Female,27.0,IT,72.0,Month-to-month,1,1,1,47.55,3453.28,1,2,E-banking,0.0
C000407,Female,64.0,DE,,Month-to-month,1,1,0,33.74,2165.53,0,3,Cash,1.0
C000408,Female,76.0,GR,59.0,Two year,1,0,0,14.98,931.31,0,1,Credit card,
C000409,Female,79.0,UK,49.0,Month-to-month,1,1,1,53.59,2589.29,0,3,E-banking,0.0
C000410,Female,35.0,UK,59.0,Month-to-month,1,1,0,39.01,2319.2,1,1,Bank transfer,0.0
C000411,Male,63.0,GR,23.0,Month-to-month,1,0,0,27.2,615.58,0,1,Credit card,0.0
C000412,Female,49.0,FR,3.0,Two year,1,1,0,36.17,146.15,3,4,Credit card,0.0
C000413,Female,44.0,GR,56.0,Two year,0,1,1,30.12,1708.57,0,3,Bank transfer,0.0
C000414,Male,35.0,GR,58.0,Two year,0,1,1,19.72,1161.43,0,3,Bank transfer,0.0
C000415,Male,56.0,DE,62.0,Two year,1,1,1,33.91,2109.0,1,8,Credit card,0.0
C000416,Male,,ES,18.0,One year,1,1,0,40.18,707.16,0,0,Cash,0.0
C000417,Male,61.0,IT,61.0,Month-to-month,1,1,0,34.17,2054.7,1,1,Credit card,0.0
C000418,Female,71.0,FR,37.0,Month-to-month,1,0,0,28.74,1021.82,0,0,Credit card,1.0
C000419,Female,51.0,IT,54.0,Month-to-month,1,0,1,31.18,1664.77,1,3,Bank transfer,1.0
C000420,Female,53.0,GR,65.0,One year,1,0,0,30.17,1988.34,2,2,Credit card,1.0
C000421,Female,35.0,GR,14.0,One year,1,1,0,47.06,628.79,0,1,Cash,0.0
C000422,Female,55.0,UK,5.0,Month-to-month,1,1,0,37.78,225.19,1,2,Credit card,1.0
C000423,Female,76.0,GR,62.0,Month-to-month,1,1,0,34.05,2080.48,0,1,Credit card,0.0
C000424,Male,26.0,FR,1.0,Month-to-month,1,1,1,49.97,45.04,1,1,Bank transfer,1.0
C000425,Female,68.0,UK,63.0,Month-to-month,1,1,0,54.55,3450.41,1,4,Bank transfer,0.0
C000426,Male,52.0,IT,67.0,One year,1,1,1,53.03,3584.08,1,1,Credit card,0.0
C000427,Male,22.0,GR,20.0,One year,1,1,1,40.18,792.55,0,0,Bank transfer,0.0
C000428,Female,31.0,DE,43.0,One year,1,1,1,27.86,1212.41,0,0,Credit card,0.0
C000429,Male,47.0,DE,42.0,Month-to-month,1,1,1,46.81,1972.24,1,1,Bank transfer,1.0
C000430,Female,21.0,GR,69.0,Two year,0,1,0,21.6,1482.83,1,3,Cash,0.0
C000431,Male,56.0,UK,39.0,Month-to-month,0,1,1,51.88,1992.1,1,1,Credit card,
C000432,Female,81.0,DE,62.0,Month-to-month,1,1,0,30.71,1917.22,0,1,Credit card,0.0
C000433,Male,42.0,DE,48.0,One year,1,1,0,41.05,1971.09,0,2,Credit card,1.0
C000434,Female,45.0,GR,6.0,Month-to-month,1,1,0,51.26,297.96,1,1,Bank transfer,0.0
C000435,Female,83.0,GR,42.0,Month-to-month,0,1,0,35.59,1498.08,1,2,Cash,1.0
C000436,Female,39.0,UK,58.0,Month-to-month,0,1,1,30.45,1783.14,0,3,Cash,0.0
C000437,Female,48.0,GR,43.0,One year,1,1,0,37.0,1540.8,0,2,Credit card,0.0
C000438,Female,40.0,GR,10.0,Two year,1,1,0,23.44,217.98,1,2,E-banking,0.0
C000439,Male,65.0,GR,39.0,One year,0,1,1,27.72,1051.76,0,0,E-banking,0.0
C000440,Male,37.0,GR,13.0,One year,1,1,0,40.31,497.11,0,2,E-banking,0.0
C000441,Male,55.0,GR,39.0,Month-to-month,1,1,0,42.38,1629.3,1,2,Cash,1.0
C000442,Female,72.0,GR,11.0,Month-to-month,1,1,0,49.22,574.4,0,2,Credit card,1.0
C000443,Male,85.0,DE,16.0,Month-to-month,1,0,1,38.47,625.57,1,1,Credit card,1.0
C000444,Female,18.0,ES,33.0,Two year,1,1,0,28.87,919.79,1,2,E-banking,0.0
C000445,Female,,UK,60.0,Month-to-month,1,0,0,29.33,1765.53,0,0,Credit card,1.0
C000446,Male,,FR,59.0,Two year,1,1,0,44.22,2621.68,0,0,E-banking,0.0
C000447,Male,29.0,DE,51.0,Month-to-month,1,1,1,40.99,2079.76,0,1,Credit card,0.0
C000448,Female,22.0,DE,15.0,One year,1,1,0,36.48,508.64,0,1,Credit card,0.0
C000449,Male,67.0,FR,43.0,Two year,0,1,0,16.83,691.24,0,2,Bank transfer,0.0
C000450,Female,,DE,27.0,Month-to-month,0,1,1,50.5,1315.79,0,0,Bank transfer,1.0
C000451,Female,29.0,ES,56.0,One year,1,1,1,44.66,2565.2,0,2,Cash,0.0
C000452,Female,,DE,60.0,Month-to-month,0,1,0,35.43,2073.88,0,1,Credit card,1.0
C000453,Female,83.0,DE,70.0,Month-to-month,0,1,1,47.2,3266.26,1,1,Bank transfer,0.0
C000454,Female,34.0,ES,47.0,Month-to-month,0,1,0,30.8,1446.67,0,0,Credit card,1.0
C000455,Male,85.0,GR,8.0,Two year,0,1,0,19.42,100.51,0,2,Credit card,0.0
C000456,Male,79.0,GR,63.0,Month-to-month,0,1,0,27.71,,0,0,Bank transfer,0.0
C000457,Female,58.0,GR,7.0,Month-to-month,1,1,0,20.81,149.14,0,0,Cash,0.0
C000458,Female,51.0,GR,2.0,Two year,1,1,0,25.92,57.94,2,3,Bank transfer,0.0
C000459,Male,62.0,GR,17.0,Month-to-month,1,0,0,21.31,374.59,0,1,Bank transfer,0.0
C000460,Male,75.0,UK,4.0,Month-to-month,1,1,0,30.94,145.24,1,2,Bank transfer,1.0
C000461,Female,68.0,FR,26.0,Two year,0,1,1,37.53,974.56,0,3,Cash,1.0
C000462,Male,51.0,FR,72.0,Month-to-month,1,1,1,42.33,3026.98,0,3,Bank transfer,1.0
C000463,Female,61.0,GR,69.0,Month-to-month,0,1,0,,2182.6,0,1,Cash,0.0
C000464,Male,32.0,IT,5.0,Two year,0,1,0,21.29,148.18,1,1,Bank transfer,0.0
C000465,Female,67.0,UK,5.0,Month-to-month,1,0,0,36.91,203.06,1,2,Cash,1.0
C000466,Male,49.0,GR,69.0,Month-to-month,1,1,1,59.78,4098.64,0,1,E-banking,0.0
C000467,Female,84.0,FR,3.0,Month-to-month,1,0,0,29.6,107.21,2,3,Credit card,1.0
C000468,Male,20.0,ES,38.0,One year,1,0,1,43.68,1676.55,0,0,Cash,0.0
C000469,Male,68.0,ES,1.0,Month-to-month,0,1,0,25.57,0.0,1,1,E-banking,1.0
C000470,Female,84.0,GR,8.0,Month-to-month,0,1,0,28.32,219.54,1,2,Cash,1.0
C000471,Male,65.0,DE,13.0,Month-to-month,1,1,0,31.57,427.46,0,2,Credit card,1.0
C000472,Female,34.0,FR,70.0,Month-to-month,1,1,0,40.09,2841.09,0,1,Credit card,0.0
C000473,Male,24.0,DE,50.0,One year,1,1,1,23.62,1161.76,0,0,E-banking,0.0
C000474,Female,30.0,ES,8.0,Month-to-month,1,1,1,73.22,542.02,2,2,Credit card,0.0
C000475,Male,83.0,UK,,One year,0,1,1,41.2,1251.33,0,0,Credit card,0.0
C000476,Female,21.0,FR,40.0,Month-to-month,1,1,1,54.94,2189.97,1,1,Cash,0.0
C000477,Male,27.0,GR,33.0,Month-to-month,1,1,0,43.64,1447.35,0,1,E-banking,0.0
C000478,Female,34.0,UK,52.0,Month-to-month,1,1,1,61.43,3199.88,1,3,E-banking,0.0
C000479,Male,69.0,GR,33.0,Month-to-month,1,1,1,72.05,,1,2,Bank transfer,1.0
C000480,Female,23.0,ES,37.0,Month-to-month,1,1,0,48.26,1773.28,0,0,E-banking,0.0
C000481,Female,26.0,ES,70.0,One year,1,1,1,,3470.0,1,3,Bank transfer,0.0
C000482,Female,,GR,69.0,One year,1,1,0,33.63,,0,0,Bank transfer,0.0
C000483,Male,41.0,UK,4.0,Month-to-month,1,1,0,36.29,153.12,2,3,Bank transfer,1.0
C000484,Female,21.0,DE,60.0,One year,1,1,0,31.09,1877.19,2,2,E-banking,0.0
C000485,Male,41.0,GR,31.0,Two year,1,1,0,39.97,,0,0,Credit card,0.0
C000486,Female,76.0,DE,14.0,Month-to-month,0,0,0,,379.97,2,3,Cash,0.0
C000487,Male,20.0,GR,,Month-to-month,1,0,0,32.08,1911.01,1,2,Credit card,1.0
C000488,Female,85.0,DE,68.0,One year,1,1,1,34.17,2392.31,1,2,Credit card,1.0
C000489,Male,57.0,GR,26.0,Month-to-month,1,0,0,30.33,795.61,0,1,E-banking,1.0
C000490,Male,65.0,ES,24.0,One year,0,1,0,20.0,517.1,0,0,E-banking,0.0
C000491,Female,71.0,ES,56.0,Two year,1,0,0,13.15,763.08,1,1,Bank transfer,0.0
C000492,Male,52.0,UK,9.0,Month-to-month,1,1,1,41.4,415.3,0,0,Credit card,1.0
C000493,Male,73.0,GR,35.0,Two year,1,1,0,38.57,1352.57,0,0,E-banking,0.0
C000494,Female,57.0,IT,24.0,Month-to-month,0,1,0,33.68,842.11,0,2,Bank transfer,1.0
C000495,Male,,ES,31.0,Month-to-month,1,0,1,54.27,1726.05,0,1,Bank transfer,0.0
C000496,Male,63.0,GR,66.0,Month-to-month,0,1,0,21.94,,0,1,E-banking,1.0
C000497,Male,30.0,FR,66.0,Month-to-month,1,1,1,38.05,2490.06,0,3,Bank transfer,1.0
C000498,Female,44.0,GR,41.0,Month-to-month,1,1,0,,946.79,0,3,Credit card,0.0
C000499,Male,23.0,UK,36.0,Month-to-month,1,1,0,40.98,1476.01,1,1,Cash,1.0
C000500,Female,34.0,DE,34.0,One year,1,1,1,55.3,1882.69,1,2,Bank transfer,0.0
C000501,Male,53.0,DE,39.0,Month-to-month,1,1,1,47.62,1865.14,0,1,Credit card,0.0
C000502,Male,19.0,FR,23.0,Month-to-month,1,1,1,43.88,985.69,0,0,Credit card,0.0
C000503,Male,69.0,DE,44.0,Month-to-month,1,1,0,41.37,1830.49,0,2,E-banking,1.0
C000504,Female,83.0,GR,70.0,Month-to-month,1,0,0,42.09,2956.87,1,4,Credit card,0.0
C000505,Male,69.0,IT,58.0,Month-to-month,1,1,0,36.05,2090.64,1,2,Bank transfer,1.0
C000506,Male,60.0,IT,59.0,One year,1,1,1,53.56,3158.19,0,1,Cash,0.0
C000507,Female,39.0,ES,26.0,Month-to-month,1,1,0,32.98,850.91,0,1,Credit card,1.0
C000508,Male,72.0,DE,22.0,One year,1,1,1,29.53,638.19,1,1,Credit card,0.0
C000509,Female,84.0,GR,40.0,Month-to-month,1,1,0,,1788.11,0,0,E-banking,1.0
C000510,Female,77.0,FR,11.0,One year,1,1,0,29.43,332.47,1,2,Credit card,0.0
C000511,Male,75.0,GR,9.0,Month-to-month,1,1,0,,299.71,1,1,Credit card,1.0
C000512,Female,29.0,GR,12.0,Month-to-month,1,1,1,49.09,573.48,0,0,Credit card,1.0
C000513,Male,56.0,UK,26.0,One year,1,1,0,17.69,493.77,0,1,E-banking,0.0
C000514,Female,30.0,GR,38.0,Month-to-month,1,0,0,31.81,1235.66,0,1,Bank transfer,0.0
C000515,Female,58.0,GR,3.0,Two year,1,1,1,40.55,114.37,3,3,Credit card,1.0
C000516,Male,74.0,DE,15.0,One year,1,0,0,23.1,326.56,1,2,Cash,0.0
C000517,Female,,GR,47.0,Month-to-month,1,1,0,42.32,2006.87,0,0,Bank transfer,1.0
C000518,Female,29.0,GR,5.0,Two year,0,1,0,,40.47,1,3,Credit card,0.0
C000519,Female,30.0,GR,54.0,Two year,0,0,1,17.06,908.96,0,0,Credit card,0.0
C000520,Female,74.0,GR,24.0,Month-to-month,0,1,1,41.36,1001.02,0,1,Cash,1.0
C000521,Female,57.0,ES,11.0,Month-to-month,1,1,0,28.23,306.04,1,3,Credit card,1.0
C000522,Male,62.0,FR,33.0,One year,1,1,0,33.28,1066.26,0,1,Bank transfer,0.0
C000523,Female,52.0,DE,57.0,Month-to-month,0,1,0,28.31,1616.55,1,1,E-banking,1.0
C000524,Male,20.0,DE,52.0,Month-to-month,1,1,1,61.29,3157.13,2,2,E-banking,0.0
C000525,Female,22.0,GR,64.0,One year,1,1,0,33.88,2176.01,0,0,E-banking,0.0
C000526,Male,28.0,GR,43.0,One year,1,1,0,51.45,2200.76,1,2,Cash,0.0
C000527,Male,73.0,GR,44.0,One year,1,1,1,41.19,1808.17,0,1,Bank transfer,0.0
C000528,Female,27.0,UK,36.0,One year,1,1,1,34.81,1228.52,1,2,Bank transfer,0.0
C000529,Female,51.0,ES,12.0,Month-to-month,0,1,1,44.0,,0,3,E-banking,1.0
C000530,Female,84.0,UK,56.0,Month-to-month,0,1,0,31.09,1736.63,1,3,Cash,1.0
C000531,Male,48.0,GR,3.0,One year,1,1,1,51.15,131.32,1,1,Credit card,0.0
C000532,Female,83.0,GR,50.0,Month-to-month,0,1,0,35.91,1791.85,0,1,Credit card,1.0
C000533,Male,58.0,FR,29.0,One year,1,1,0,38.43,1166.58,0,0,Credit card,0.0
C000534,Male,80.0,GR,16.0,Month-to-month,1,1,0,36.58,595.35,0,1,Cash,0.0
C000535,Male,49.0,ES,40.0,Month-to-month,1,1,1,59.65,2418.35,0,3,Bank transfer,1.0
C000536,Female,37.0,DE,27.0,One year,1,1,0,20.14,495.38,0,0,Cash,0.0
C000537,Female,74.0,ES,70.0,Month-to-month,1,1,1,56.33,3937.01,0,0,Credit card,0.0
C000538,Male,67.0,IT,42.0,Month-to-month,1,1,1,62.56,2597.71,1,2,Cash,0.0
C000539,Male,42.0,IT,57.0,Month-to-month,1,1,0,24.11,1358.56,0,1,Credit card,1.0
C000540,Female,29.0,UK,10.0,Month-to-month,1,1,0,30.24,279.43,0,1,Credit card,
C000541,Male,56.0,DE,38.0,Month-to-month,0,0,0,27.89,1098.52,0,0,Cash,1.0
