CUSTOMER_ID,GENDER,AGE,COUNTRY,TENURE_MONTHS,CONTRACT_TYPE,HAS_INTERNET,HAS_MOBILE,HAS_TV,MONTHLY_CHARGES,TOTAL_CHARGES,NUM_COMPLAINTS,SUPPORT_CALLS,PAYMENT_METHOD,CHURN,NUM_SERVICES,AVG_CHARGE_PER_MONTH,IS_LONG_TENURE
C000222,Male,51.0,FR,25.0,Month-to-month,1,1,1,43.12,1127.27,2,3,E-banking,0.0,3,45.0908,1
C000223,Female,35.0,ES,37.0,Month-to-month,1,0,1,43.41,1612.94,0,1,E-banking,1.0,2,43.59297297297297,1
C000224,Female,60.0,UK,63.0,Two year,1,1,0,34.81,2168.19,0,1,Credit card,0.0,2,34.41571428571429,1
C000225,Female,52.0,DE,29.0,One year,1,1,1,35.95,1037.34,0,1,Bank transfer,0.0,3,35.77034482758621,1
C000226,Female,80.0,ES,58.0,Month-to-month,0,0,0,34.64,2060.95,0,1,Credit card,1.0,0,35.533620689655166,1
C000227,Male,21.0,GR,31.0,Month-to-month,1,1,0,42.46,1322.02,0,1,Credit card,0.0,2,42.645806451612906,1
C000228,Female,58.0,FR,68.0,One year,1,1,0,32.48,2167.98,0,0,Bank transfer,0.0,2,31.882058823529412,1
C000229,Male,62.0,UK,41.0,One year,1,1,1,47.46,1964.28,0,1,Bank transfer,0.0,3,47.909268292682924,1
C000230,Male,67.0,ES,37.0,One year,0,1,0,26.97,1330.75,0,2,E-banking,0.0,1,35.96621621621622,1
C000231,Female,45.0,UK,44.0,One year,0,1,0,22.19,1002.59,0,1,Cash,1.0,1,22.786136363636363,1
C000232,Female,59.0,FR,9.0,One year,1,1,0,32.54,1229.72,0,1,E-banking,0.0,2,136.63555555555556,0
C000233,Female,18.0,GR,59.0,Month-to-month,0,1,0,36.12,2083.48,0,1,Credit card,0.0,1,35.31322033898305,1
C000234,Female,56.0,GR,27.0,One year,1,1,1,50.37,1324.7,0,1,Bank transfer,0.0,3,49.06296296296296,1
C000235,Female,34.0,ES,59.0,Two year,0,1,1,36.91,2154.78,0,1,E-banking,0.0,2,36.521694915254244,1
C000236,Female,52.0,DE,3.0,Month-to-month,1,1,1,44.11,181.57,2,3,Credit card,1.0,3,60.52333333333333,0
C000237,Female,63.0,FR,7.0,One year,1,1,1,37.79,245.05,0,2,Bank transfer,0.0,3,35.00714285714286,0
C000238,Female,59.0,GR,16.0,Month-to-month,1,1,1,50.22,735.3,2,5,Cash,0.0,3,45.95625,0
C000239,Male,56.0,GR,49.0,Month-to-month,1,0,1,48.17,2354.41,0,2,Cash,0.0,2,48.049183673469386,1
C000240,Female,66.0,FR,32.0,Two year,0,1,0,8.51,264.57,0,0,E-banking,1.0,1,8.2678125,1
C000241,Female,79.0,DE,44.0,Month-to-month,0,1,0,18.29,852.51,1,1,Cash,1.0,1,19.375227272727273,1
C000242,Male,55.0,DE,19.0,Month-to-month,1,1,0,42.29,848.92,0,0,E-banking,1.0,2,44.68,0
C000243,Female,40.0,GR,3.0,Month-to-month,1,1,0,37.03,71.84,1,1,Cash,1.0,2,23.94666666666667,0
C000244,Male,39.0,GR,60.0,Month-to-month,0,1,1,46.93,2827.58,0,1,Credit card,0.0,2,47.126333333333335,1
C000245,Male,21.0,UK,35.0,One year,1,1,0,28.76,1030.3,0,2,Cash,0.0,2,29.437142857142856,1
C000246,Female,66.0,GR,29.0,Month-to-month,1,1,0,42.16,1218.97,2,2,Credit card,1.0,2,42.03344827586207,1
C000247,Male,76.0,FR,70.0,Month-to-month,0,1,1,38.13,2674.22,1,1,Bank transfer,0.0,2,38.20314285714286,1
C000248,Male,85.0,ES,45.0,Month-to-month,1,0,1,36.77,1687.81,0,2,Bank transfer,1.0,2,37.50688888888889,1
C000249,Male,19.0,GR,27.0,Month-to-month,1,1,1,37.5,1021.39,0,0,Bank transfer,0.0,3,37.82925925925926,1
C000250,Male,66.0,ES,69.0,One year,1,1,1,55.41,3843.29,1,1,E-banking,0.0,3,55.69985507246377,1
C000251,Female,48.0,UK,35.0,One year,1,1,0,30.58,1112.38,0,2,Credit card,0.0,2,31.782285714285717,1
C000252,Male,57.0,GR,19.0,Month-to-month,1,1,0,62.28,1169.98,1,2,Cash,0.0,2,61.577894736842104,0
C000253,Female,65.0,GR,17.0,Month-to-month,1,1,0,39.9,1229.72,0,2,E-banking,1.0,2,72.3364705882353,0
C000254,Male,68.0,DE,35.0,One year,1,1,0,37.99,1316.36,2,4,Cash,1.0,2,37.61028571428571,1
C000255,Male,60.0,ES,30.0,Month-to-month,1,1,0,53.03,1623.06,0,1,Cash,1.0,2,54.102,1
C000256,Male,72.0,UK,48.0,Month-to-month,1,1,1,55.01,2621.78,0,0,Credit card,0.0,3,54.62041666666667,1
C000257,Male,66.0,UK,57.0,One year,1,1,0,34.04,1953.36,0,1,Bank transfer,0.0,2,34.269473684210524,1
C000258,Female,74.0,ES,17.0,Month-to-month,0,0,0,34.75,583.85,1,2,Cash,0.0,0,34.34411764705882,0
C000259,Female,32.0,ES,15.0,Month-to-month,1,1,0,36.48,564.88,0,0,Bank transfer,0.0,2,37.65866666666667,0
C000260,Male,44.0,UK,14.0,Month-to-month,0,1,1,33.57,444.61,0,1,Credit card,1.0,2,31.757857142857144,0
C000261,Male,85.0,FR,14.0,Month-to-month,1,1,0,25.0,341.61,1,2,Bank transfer,1.0,2,24.400714285714287,0
C000262,Female,81.0,GR,45.0,Month-to-month,1,1,0,40.31,1812.56,1,3,E-banking,1.0,2,40.279111111111106,1
C000263,Male,47.0,FR,38.0,Two year,0,1,0,11.98,423.05,0,2,Cash,1.0,1,11.132894736842106,1
C000264,Male,53.0,UK,63.0,Month-to-month,1,1,1,46.48,2909.87,0,2,E-banking,0.0,3,46.1884126984127,1
C000265,Male,84.0,FR,11.0,One year,1,1,1,38.31,372.17,0,1,Credit card,0.0,3,33.833636363636366,0
C000266,Female,66.0,UK,48.0,Two year,1,1,0,36.3,1753.76,0,1,Bank transfer,0.0,2,36.53666666666667,1
C000267,Female,72.0,GR,26.0,One year,1,1,0,46.03,1220.52,1,2,Bank transfer,0.0,2,46.94307692307692,1
C000269,Male,85.0,GR,25.0,One year,1,1,1,35.95,827.33,0,0,Credit card,0.0,3,33.0932,1
C000270,Male,61.0,ES,61.0,Month-to-month,0,1,1,42.2,2545.32,1,2,Bank transfer,1.0,2,41.72655737704918,1
C000271,Female,48.0,DE,26.0,Two year,1,1,0,33.91,843.39,0,1,Cash,0.0,2,32.43807692307692,1
C000272,Female,75.0,FR,34.0,Month-to-month,1,1,1,49.08,1680.83,0,0,Bank transfer,1.0,3,49.43617647058824,1
C000274,Female,40.0,ES,40.0,One year,0,1,0,22.16,894.0,1,1,Bank transfer,1.0,1,22.35,1
C000275,Male,45.0,GR,7.0,Two year,0,1,0,20.94,124.16,0,2,Cash,1.0,1,17.737142857142857,0
C000276,Female,33.0,IT,30.0,Month-to-month,1,1,0,44.57,1326.89,0,0,Cash,1.0,2,44.22966666666667,1
C000277,Male,54.0,FR,66.0,Two year,1,1,1,30.2,2024.48,0,1,Cash,0.0,3,30.673939393939396,1
C000278,Female,38.0,FR,30.0,Month-to-month,1,1,0,20.81,589.66,1,5,Credit card,0.0,2,19.65533333333333,1
C000279,Male,34.0,GR,68.0,One year,1,1,0,31.61,2132.63,0,1,Cash,1.0,2,31.362205882352942,1
C000280,Female,54.0,UK,58.0,Month-to-month,1,0,0,27.64,1615.54,0,2,Bank transfer,0.0,1,27.854137931034483,1
C000281,Female,36.0,GR,55.0,One year,1,1,1,42.71,2339.29,0,1,Cash,0.0,3,42.532545454545456,1
C000282,Female,47.0,UK,14.0,One year,0,1,0,19.72,281.77,0,0,Bank transfer,1.0,1,20.12642857142857,0
C000283,Female,62.0,GR,37.0,Month-to-month,1,1,0,32.04,1185.52,1,1,Credit card,0.0,2,32.04108108108108,1
C000284,Male,35.0,UK,44.0,Month-to-month,1,1,0,33.59,1432.8,0,1,E-banking,1.0,2,32.56363636363636,1
C000285,Female,79.0,UK,6.0,Month-to-month,0,0,1,24.73,190.36,0,0,E-banking,1.0,1,31.72666666666667,0
C000286,Male,53.0,GR,26.0,One year,1,1,0,20.03,517.85,0,2,Cash,1.0,2,19.917307692307695,1
C000287,Male,69.0,DE,14.0,One year,1,1,0,36.77,1229.72,0,1,E-banking,1.0,2,87.83714285714287,0
C000288,Male,36.0,FR,8.0,Month-to-month,1,1,0,25.31,212.6,1,1,E-banking,0.0,2,26.575,0
C000289,Male,61.0,GR,24.0,Month-to-month,1,1,1,73.46,1802.44,2,3,Credit card,1.0,3,75.10166666666667,1
C000290,Female,24.0,FR,39.0,One year,1,1,1,46.27,1835.02,0,2,Credit card,0.0,3,47.05179487179487,1
C000291,Male,61.0,GR,49.0,Month-to-month,1,1,0,28.95,1455.58,0,1,Cash,0.0,2,29.705714285714283,1
C000292,Male,85.0,GR,63.0,Two year,1,1,0,14.23,889.81,2,4,E-banking,0.0,2,14.123968253968252,1
C000293,Male,51.0,GR,26.0,Month-to-month,1,1,0,36.53,1003.37,0,1,Cash,0.0,2,38.591153846153844,1
C000295,Female,72.0,DE,58.0,Month-to-month,1,1,0,37.13,2164.21,0,1,Bank transfer,0.0,2,37.31396551724138,1
C000296,Female,27.0,FR,14.0,Month-to-month,0,1,0,29.97,445.54,0,0,Credit card,1.0,1,31.824285714285715,0
C000297,Female,59.0,UK,71.0,Month-to-month,1,1,0,40.66,2982.35,0,0,Credit card,0.0,2,42.004929577464786,1
C000298,Male,58.0,GR,39.0,Month-to-month,1,1,1,56.14,2222.12,1,2,Credit card,1.0,3,56.977435897435896,1
C000299,Male,27.0,ES,31.0,Month-to-month,0,1,1,29.61,902.0,0,3,Bank transfer,0.0,2,29.096774193548388,1
C000300,Female,27.0,GR,50.0,One year,1,1,0,24.97,1256.77,0,2,Bank transfer,0.0,2,25.1354,1
C000301,Male,77.0,FR,16.0,One year,1,1,1,39.28,588.12,0,0,Bank transfer,0.0,3,36.7575,0
C000302,Male,68.0,GR,72.0,Month-to-month,0,1,1,26.87,1978.73,0,1,Credit card,1.0,2,27.48236111111111,1
C000303,Male,38.0,GR,51.0,One year,1,0,1,28.25,1346.94,2,2,Credit card,0.0,2,26.410588235294117,1
C000304,Female,25.0,ES,15.0,Two year,0,1,0,16.28,1229.72,0,1,Bank transfer,0.0,1,81.98133333333334,0
C000305,Female,82.0,IT,38.0,Two year,0,1,0,29.57,1189.55,0,0,Credit card,1.0,1,31.303947368421053,1
C000306,Male,47.0,GR,71.0,Two year,1,1,1,35.3,2529.13,0,2,Credit card,0.0,3,35.62154929577465,1
C000307,Female,66.0,FR,72.0,Two year,1,1,0,33.25,1229.72,1,1,Bank transfer,0.0,2,17.079444444444444,1
C000308,Female,26.0,GR,21.0,Month-to-month,1,1,0,37.16,744.56,1,3,Cash,1.0,2,35.455238095238094,0
C000309,Female,34.0,FR,16.0,Month-to-month,1,1,0,48.63,818.02,0,2,Credit card,0.0,2,51.12625,0
C000310,Female,75.0,UK,67.0,Month-to-month,0,1,1,43.71,2900.96,1,2,Credit card,1.0,2,43.2979104477612,1
C000311,Female,74.0,GR,65.0,One year,1,1,1,59.44,3836.53,0,1,Credit card,1.0,3,59.023538461538465,1
C000312,Male,79.0,GR,13.0,Two year,1,1,1,26.67,386.57,0,0,Cash,0.0,3,29.736153846153847,0
C000313,Female,69.0,GR,64.0,Month-to-month,1,1,1,42.67,2702.37,0,0,E-banking,0.0,3,42.22453125,1
C000314,Male,78.0,GR,61.0,Month-to-month,1,1,0,44.91,2695.87,2,4,Credit card,1.0,2,44.19459016393442,1
C000315,Male,57.0,GR,32.0,One year,1,1,0,39.38,1231.23,0,1,E-banking,0.0,2,38.4759375,1
C000316,Female,55.0,UK,12.0,Month-to-month,1,1,0,48.42,586.77,1,5,Credit card,1.0,2,48.8975,0
C000317,Male,60.0,IT,41.0,Month-to-month,0,1,0,26.92,1088.78,0,0,Credit card,1.0,1,26.55560975609756,1
C000318,Male,80.0,GR,66.0,Month-to-month,1,1,1,60.68,4059.61,2,2,E-banking,1.0,3,61.50924242424242,1
C000319,Male,36.0,UK,8.0,Two year,1,1,0,31.34,251.71,1,3,Cash,0.0,2,31.46375,0
C000320,Female,67.0,UK,59.0,Month-to-month,1,0,0,34.18,1979.18,1,3,Credit card,0.0,1,33.54542372881356,1
C000321,Female,50.0,IT,25.0,Month-to-month,1,1,0,35.96,842.95,0,1,Bank transfer,0.0,2,33.718,1
C000322,Male,30.0,DE,5.0,Month-to-month,1,1,0,29.83,176.15,2,4,Bank transfer,1.0,2,35.230000000000004,0
C000323,Female,79.0,UK,45.0,Month-to-month,1,1,0,58.12,1229.72,2,2,Credit card,0.0,2,27.327111111111112,1
C000324,Female,60.0,DE,2.0,Month-to-month,1,1,0,39.83,97.92,2,2,E-banking,1.0,2,48.96,0
C000325,Female,66.0,GR,42.0,Month-to-month,1,1,0,40.98,1708.41,0,3,Bank transfer,1.0,2,40.67642857142857,1
C000326,Female,53.0,GR,38.0,Month-to-month,1,1,0,34.58,1318.66,0,0,Cash,1.0,2,34.701578947368425,1
C000327,Male,27.0,DE,3.0,Month-to-month,0,1,0,38.33,150.72,1,1,Cash,1.0,1,50.24,0
C000328,Male,23.0,GR,46.0,One year,1,1,0,47.13,2168.33,1,2,Bank transfer,0.0,2,47.13760869565217,1
C000329,Female,74.0,UK,22.0,Month-to-month,1,1,0,31.72,663.53,0,1,Credit card,0.0,2,30.160454545454545,0
C000330,Female,18.0,GR,33.0,Two year,1,1,0,26.31,889.85,1,2,Bank transfer,0.0,2,26.965151515151515,1
C000331,Male,75.0,UK,32.0,Month-to-month,0,0,0,28.84,912.28,1,3,E-banking,1.0,0,28.50875,1
C000332,Male,38.0,GR,17.0,Month-to-month,1,1,1,57.61,1008.38,0,0,E-banking,1.0,3,59.31647058823529,0
C000333,Female,51.0,IT,56.0,Two year,1,1,0,29.59,1657.57,0,2,E-banking,0.0,2,29.599464285714284,1
C000334,Male,37.0,FR,3.0,Month-to-month,0,0,1,30.54,117.48,3,3,Credit card,0.0,1,39.160000000000004,0
C000335,Female,71.0,GR,70.0,Month-to-month,0,1,0,29.02,2046.68,1,2,Credit card,1.0,1,29.238285714285716,1
C000336,Female,42.0,GR,49.0,Month-to-month,0,0,0,36.15,1810.27,0,0,Cash,1.0,0,36.94428571428571,1
C000337,Male,45.0,UK,37.0,Two year,1,1,0,19.28,1089.15,0,1,Cash,0.0,2,29.43648648648649,1
C000338,Male,22.0,GR,31.0,Two year,1,0,0,11.82,327.19,0,1,Credit card,0.0,1,10.554516129032258,1
C000339,Female,38.0,GR,21.0,Month-to-month,1,1,0,18.9,340.59,1,3,Bank transfer,1.0,2,16.218571428571426,0
C000340,Female,35.0,GR,16.0,One year,1,0,0,25.23,401.34,0,0,Credit card,0.0,1,25.08375,0
C000341,Male,64.0,IT,17.0,Month-to-month,0,1,1,55.82,967.01,2,3,Credit card,0.0,2,56.88294117647059,0
C000342,Female,74.0,FR,1.0,Two year,1,1,1,36.44,14.68,2,2,E-banking,0.0,3,14.68,0
C000343,Male,36.0,UK,72.0,Month-to-month,1,1,0,45.28,3273.74,0,1,Credit card,1.0,2,45.46861111111111,1
C000344,Female,82.0,UK,65.0,Two year,1,1,0,31.54,1229.72,0,1,Credit card,0.0,2,18.918769230769232,1
C000345,Male,20.0,IT,66.0,Month-to-month,1,1,0,34.98,2306.21,0,2,Credit card,0.0,2,34.94257575757576,1
C000346,Male,59.0,IT,37.0,Month-to-month,1,1,0,47.06,1722.03,0,1,Bank transfer,0.0,2,46.54135135135135,1
C000347,Male,38.0,IT,24.0,Month-to-month,1,1,0,33.82,781.02,1,2,Bank transfer,1.0,2,32.5425,1
C000348,Female,57.0,GR,62.0,One year,1,1,0,35.84,2296.43,1,4,Credit card,0.0,2,37.0391935483871,1
C000350,Male,42.0,UK,37.0,Month-to-month,1,1,0,38.5,1387.39,1,2,Credit card,0.0,2,37.49702702702703,1
C000351,Female,72.0,UK,35.0,One year,1,1,0,35.48,1319.75,0,1,Cash,0.0,2,37.707142857142856,1
C000352,Male,69.0,GR,38.0,One year,0,1,0,31.67,1172.38,1,1,Bank transfer,0.0,1,30.8521052631579,1
C000353,Male,61.0,GR,53.0,One year,1,1,0,35.95,1685.26,1,1,Credit card,0.0,2,31.797358490566037,1
C000354,Female,73.0,FR,15.0,Month-to-month,1,1,0,45.21,698.53,1,3,Cash,0.0,2,46.568666666666665,0
C000355,Female,72.0,FR,42.0,Month-to-month,1,1,0,27.71,1178.04,2,3,Credit card,1.0,2,28.048571428571428,1
C000356,Male,83.0,GR,4.0,Month-to-month,0,1,0,42.85,184.7,1,2,Bank transfer,1.0,1,46.175,0
C000357,Female,36.0,FR,39.0,Month-to-month,1,1,0,36.17,1455.34,1,1,Credit card,1.0,2,37.31641025641026,1
C000358,Female,24.0,UK,23.0,One year,0,1,0,21.16,457.97,1,3,Credit card,1.0,1,19.911739130434785,0
C000359,Male,80.0,FR,15.0,One year,1,1,0,31.06,471.2,1,1,Credit card,0.0,2,31.413333333333334,0
C000360,Male,59.0,DE,12.0,One year,1,1,0,29.62,353.79,0,1,Cash,1.0,2,29.4825,0
C000361,Female,59.0,GR,70.0,Month-to-month,1,1,0,32.37,2239.47,0,1,Credit card,1.0,2,31.99242857142857,1
C000362,Male,76.0,DE,54.0,One year,1,1,0,35.95,1576.83,1,4,Credit card,0.0,2,29.200555555555553,1
C000363,Male,37.0,DE,38.0,Month-to-month,1,0,0,29.07,1121.3,0,1,Bank transfer,1.0,1,29.507894736842104,1
C000364,Female,34.0,UK,28.0,Two year,1,1,0,35.95,1200.47,1,1,Credit card,0.0,2,42.87392857142857,1
C000365,Male,44.0,GR,19.0,Month-to-month,1,1,0,33.38,666.23,0,0,E-banking,0.0,2,35.06473684210526,0
C000366,Male,64.0,IT,69.0,One year,1,1,1,51.69,3565.22,0,0,Credit card,1.0,3,51.66985507246377,1
C000367,Female,19.0,GR,64.0,One year,1,1,1,38.08,2406.59,0,1,Bank transfer,0.0,3,37.60296875,1
C000368,Female,80.0,GR,4.0,Two year,0,1,0,35.95,38.42,1,2,Credit card,0.0,1,9.605,0
C000369,Male,79.0,UK,10.0,Month-to-month,1,1,0,50.11,487.23,1,1,Bank transfer,0.0,2,48.723,0
C000370,Male,51.0,UK,12.0,Month-to-month,1,1,0,35.58,386.36,0,0,Cash,1.0,2,32.196666666666665,0
C000371,Female,34.0,DE,69.0,Month-to-month,1,1,0,36.47,2495.41,1,3,Bank transfer,0.0,2,36.16536231884058,1
C000372,Female,56.0,ES,7.0,Month-to-month,1,1,0,44.5,276.04,0,0,Credit card,0.0,2,39.434285714285714,0
C000373,Female,56.0,DE,44.0,One year,1,1,0,42.05,1830.72,0,0,Credit card,0.0,2,41.60727272727273,1
C000374,Female,53.0,UK,23.0,Two year,1,1,0,19.57,503.6,1,1,Credit card,0.0,2,21.895652173913046,0
C000375,Male,57.0,ES,2.0,Month-to-month,1,1,1,56.78,109.86,1,4,E-banking,0.0,3,54.93,0
C000376,Female,62.0,GR,37.0,One year,1,1,1,41.41,1579.24,1,3,Credit card,0.0,3,42.682162162162165,1
C000377,Female,21.0,UK,69.0,Two year,1,1,1,43.49,3013.14,1,3,E-banking,0.0,3,43.66869565217391,1
C000378,Male,42.0,FR,20.0,Month-to-month,0,1,1,44.81,877.62,0,1,E-banking,1.0,2,43.881,0
C000379,Female,47.0,GR,44.0,Month-to-month,1,1,0,29.97,1314.96,0,0,Credit card,1.0,2,29.885454545454547,1
C000380,Male,85.0,DE,70.0,Two year,0,1,1,24.29,1651.07,2,3,Credit card,1.0,2,23.586714285714283,1
C000381,Female,46.0,IT,51.0,Two year,0,1,0,17.16,865.0,0,0,Bank transfer,0.0,1,16.96078431372549,1
C000382,Female,85.0,GR,31.0,Month-to-month,0,1,1,42.68,1283.9,0,0,Credit card,0.0,2,41.41612903225807,1
C000383,Female,68.0,DE,41.0,Month-to-month,1,1,1,63.16,2607.6,1,2,E-banking,0.0,3,63.599999999999994,1
C000384,Male,41.0,IT,58.0,Month-to-month,1,1,0,47.74,2756.14,0,0,Credit card,1.0,2,47.51965517241379,1
C000385,Male,31.0,GR,5.0,One year,1,0,1,45.43,218.04,1,1,E-banking,1.0,2,43.608,0
C000387,Male,59.0,FR,43.0,Month-to-month,1,1,0,45.49,1982.95,0,0,Bank transfer,0.0,2,46.11511627906977,1
C000388,Male,74.0,FR,19.0,One year,1,1,1,46.53,857.32,1,2,Cash,0.0,3,45.1221052631579,0
C000389,Male,29.0,DE,32.0,One year,0,0,0,20.44,625.4,1,2,Credit card,1.0,0,19.54375,1
C000390,Male,34.0,DE,3.0,Two year,0,1,1,19.75,1229.72,1,3,Cash,0.0,2,409.9066666666667,0
C000391,Male,47.0,FR,1.0,Month-to-month,1,1,0,36.67,69.26,2,3,Credit card,1.0,2,69.26,0
C000392,Male,40.0,ES,41.0,Month-to-month,1,1,0,32.66,1349.11,0,2,Cash,1.0,2,32.90512195121951,1
C000393,Female,18.0,GR,48.0,Two year,1,0,1,21.77,1110.47,0,1,E-banking,0.0,2,23.13479166666667,1
C000394,Female,49.0,GR,39.0,One year,1,1,1,37.74,1443.99,1,2,Bank transfer,0.0,3,37.02538461538462,1
C000395,Male,26.0,DE,5.0,Two year,0,1,0,14.22,6.12,2,3,Bank transfer,1.0,1,1.224,0
C000396,Female,32.0,FR,11.0,Two year,0,0,0,17.24,204.3,2,3,Credit card,0.0,0,18.572727272727274,0
C000397,Female,45.0,FR,22.0,Two year,1,1,0,39.92,873.74,0,0,Bank transfer,0.0,2,39.71545454545455,0
C000398,Female,41.0,IT,64.0,Month-to-month,1,1,0,37.13,2390.43,0,1,Credit card,1.0,2,37.35046875,1
C000399,Female,77.0,FR,12.0,Month-to-month,1,1,0,38.32,485.49,0,3,Credit card,0.0,2,40.4575,0
C000400,Male,52.0,UK,53.0,One year,1,1,1,48.47,2523.29,1,4,Credit card,0.0,3,47.609245283018865,1
C000401,Female,44.0,DE,55.0,One year,1,1,1,50.2,2752.54,0,2,E-banking,0.0,3,50.046181818181815,1
C000403,Male,82.0,ES,21.0,One year,0,1,0,26.07,555.12,0,0,Cash,0.0,1,26.434285714285714,0
C000404,Male,66.0,UK,19.0,Month-to-month,0,1,0,32.27,607.78,0,0,Cash,0.0,1,31.988421052631576,0
C000405,Female,18.0,GR,69.0,One year,1,1,0,35.83,2494.13,0,3,Credit card,0.0,2,36.1468115942029,1
C000406,Female,27.0,IT,72.0,Month-to-month,1,1,1,47.55,3453.28,1,2,E-banking,0.0,3,47.96222222222222,1
C000407,Female,64.0,DE,37.0,Month-to-month,1,1,0,33.74,2165.53,0,3,Cash,1.0,2,58.52783783783784,1
C000409,Female,79.0,UK,49.0,Month-to-month,1,1,1,53.59,2589.29,0,3,E-banking,0.0,3,52.84265306122449,1
C000410,Female,35.0,UK,59.0,Month-to-month,1,1,0,39.01,2319.2,1,1,Bank transfer,0.0,2,39.30847457627118,1
C000411,Male,63.0,GR,23.0,Month-to-month,1,0,0,27.2,615.58,0,1,Credit card,0.0,1,26.764347826086958,0
C000412,Female,49.0,FR,3.0,Two year,1,1,0,36.17,146.15,3,4,Credit card,0.0,2,48.71666666666667,0
C000413,Female,44.0,GR,56.0,Two year,0,1,1,30.12,1708.57,0,3,Bank transfer,0.0,2,30.510178571428572,1
C000414,Male,35.0,GR,58.0,Two year,0,1,1,19.72,1161.43,0,3,Bank transfer,0.0,2,20.024655172413794,1
C000415,Male,56.0,DE,62.0,Two year,1,1,1,33.91,2109.0,1,8,Credit card,0.0,3,34.016129032258064,1
C000416,Male,51.0,ES,18.0,One year,1,1,0,40.18,707.16,0,0,Cash,0.0,2,39.28666666666666,0
C000417,Male,61.0,IT,61.0,Month-to-month,1,1,0,34.17,2054.7,1,1,Credit card,0.0,2,33.68360655737705,1
C000418,Female,71.0,FR,37.0,Month-to-month,1,0,0,28.74,1021.82,0,0,Credit card,1.0,1,27.616756756756757,1
C000419,Female,51.0,IT,54.0,Month-to-month,1,0,1,31.18,1664.77,1,3,Bank transfer,1.0,2,30.829074074074075,1
C000420,Female,53.0,GR,65.0,One year,1,0,0,30.17,1988.34,2,2,Credit card,1.0,1,30.589846153846153,1
C000421,Female,35.0,GR,14.0,One year,1,1,0,47.06,628.79,0,1,Cash,0.0,2,44.91357142857142,0
C000422,Female,55.0,UK,5.0,Month-to-month,1,1,0,37.78,225.19,1,2,Credit card,1.0,2,45.038,0
C000423,Female,76.0,GR,62.0,Month-to-month,1,1,0,34.05,2080.48,0,1,Credit card,0.0,2,33.55612903225806,1
C000424,Male,26.0,FR,1.0,Month-to-month,1,1,1,49.97,45.04,1,1,Bank transfer,1.0,3,45.04,0
C000425,Female,68.0,UK,63.0,Month-to-month,1,1,0,54.55,3450.41,1,4,Bank transfer,0.0,2,54.768412698412696,1
C000426,Male,52.0,IT,67.0,One year,1,1,1,53.03,3584.08,1,1,Credit card,0.0,3,53.49373134328358,1
C000427,Male,22.0,GR,20.0,One year,1,1,1,40.18,792.55,0,0,Bank transfer,0.0,3,39.6275,0
C000428,Female,31.0,DE,43.0,One year,1,1,1,27.86,1212.41,0,0,Credit card,0.0,3,28.19558139534884,1
C000429,Male,47.0,DE,42.0,Month-to-month,1,1,1,46.81,1972.24,1,1,Bank transfer,1.0,3,46.95809523809524,1
C000430,Female,21.0,GR,69.0,Two year,0,1,0,21.6,1482.83,1,3,Cash,0.0,1,21.49028985507246,1
C000432,Female,81.0,DE,62.0,Month-to-month,1,1,0,30.71,1917.22,0,1,Credit card,0.0,2,30.92290322580645,1
C000433,Male,42.0,DE,48.0,One year,1,1,0,41.05,1971.09,0,2,Credit card,1.0,2,41.064375,1
C000434,Female,45.0,GR,6.0,Month-to-month,1,1,0,51.26,297.96,1,1,Bank transfer,0.0,2,49.66,0
C000435,Female,83.0,GR,42.0,Month-to-month,0,1,0,35.59,1498.08,1,2,Cash,1.0,1,35.668571428571425,1
C000436,Female,39.0,UK,58.0,Month-to-month,0,1,1,30.45,1783.14,0,3,Cash,0.0,2,30.743793103448276,1
C000437,Female,48.0,GR,43.0,One year,1,1,0,37.0,1540.8,0,2,Credit card,0.0,2,35.83255813953488,1
C000438,Female,40.0,GR,10.0,Two year,1,1,0,23.44,217.98,1,2,E-banking,0.0,2,21.798,0
C000439,Male,65.0,GR,39.0,One year,0,1,1,27.72,1051.76,0,0,E-banking,0.0,2,26.968205128205128,1
C000440,Male,37.0,GR,13.0,One year,1,1,0,40.31,497.11,0,2,E-banking,0.0,2,38.23923076923077,0
C000441,Male,55.0,GR,39.0,Month-to-month,1,1,0,42.38,1629.3,1,2,Cash,1.0,2,41.776923076923076,1
C000442,Female,72.0,GR,11.0,Month-to-month,1,1,0,49.22,574.4,0,2,Credit card,1.0,2,52.21818181818182,0
C000443,Male,85.0,DE,16.0,Month-to-month,1,0,1,38.47,625.57,1,1,Credit card,1.0,2,39.098125,0
C000444,Female,18.0,ES,33.0,Two year,1,1,0,28.87,919.79,1,2,E-banking,0.0,2,27.87242424242424,1
C000445,Female,51.0,UK,60.0,Month-to-month,1,0,0,29.33,1765.53,0,0,Credit card,1.0,1,29.4255,1
C000446,Male,51.0,FR,59.0,Two year,1,1,0,44.22,2621.68,0,0,E-banking,0.0,2,44.435254237288135,1
C000447,Male,29.0,DE,51.0,Month-to-month,1,1,1,40.99,2079.76,0,1,Credit card,0.0,3,40.779607843137256,1
C000448,Female,22.0,DE,15.0,One year,1,1,0,36.48,508.64,0,1,Credit card,0.0,2,33.90933333333333,0
C000449,Male,67.0,FR,43.0,Two year,0,1,0,16.83,691.24,0,2,Bank transfer,0.0,1,16.0753488372093,1
